20372327.327435475,6475383.1452754764,60746938,113,80,09-15-16,"14:54:55,00",58.377073559999999,114.818504700000010,1245.040000000000000,2016-09-15T08:54:55Z,60746.938000000002000
20372325.320895262,6475379.2299689949,60746154,116,80,09-15-16,"14:54:56,00",58.377037850000001,114.818472600000010,1244.559999999999900,2016-09-15T08:54:56Z,60746.154000000002000
20372323.074425429,6475374.9579578741,60745345,112,80,09-15-16,"14:54:57,00",58.376998870000001,114.818436600000000,1244.079999999999900,2016-09-15T08:54:57Z,60745.345000000001000
20372321.06325648,6475371.0807013689,60745271,110,80,09-15-16,"14:54:58,00",58.376963500000002,114.818404400000010,1244.079999999999900,2016-09-15T08:54:58Z,60745.271000000001000
20372318.843314089,6475366.7242332622,60745583,108,80,09-15-16,"14:54:59,00",58.376923769999998,114.818368900000000,1243.599999999999900,2016-09-15T08:54:59Z,60745.582999999999000
20372316.90676355,6475362.62051393,60745821,106,80,09-15-16,"14:55:00,00",58.376886390000003,114.818338100000010,1243.119999999999900,2016-09-15T08:55:00Z,60745.821000000004000
20372314.821955752,6475358.2786125634,60746291,126,80,09-15-16,"14:55:01,00",58.376846829999998,114.818304900000000,1242.640000000000100,2016-09-15T08:55:01Z,60746.290999999997000
20372312.936196994,6475354.1164000714,60747212,127,80,09-15-16,"14:55:02,00",58.376808939999997,114.818275000000000,1242.160000000000100,2016-09-15T08:55:02Z,60747.212000000000000
20372310.95576176,6475349.7432480268,60747929,115,80,09-15-16,"14:55:03,00",58.376769130000000,114.818243600000000,1241.680000000000100,2016-09-15T08:55:03Z,60747.928999999996000
20372309.00222655,6475345.657917358,60748692,113,80,09-15-16,"14:55:04,00",58.376731909999997,114.818212500000000,1241.200000000000000,2016-09-15T08:55:04Z,60748.692000000003000
20372307.073926531,6475341.6286156857,60749567,117,80,09-15-16,"14:55:05,00",58.376695200000000,114.818181800000000,1240.720000000000000,2016-09-15T08:55:05Z,60749.567000000003000
20372304.968805302,6475337.2026646892,60750111,115,80,09-15-16,"14:55:06,00",58.376654879999997,114.818148300000000,1240.240000000000000,2016-09-15T08:55:06Z,60750.110999999997000
20372302.942138992,6475332.8488503629,60750404,120,80,09-15-16,"14:55:07,00",58.376615229999999,114.818116100000000,1239.760000000000000,2016-09-15T08:55:07Z,60750.404000000002000
20372301.086831428,6475328.7235525716,60750435,100,80,09-15-16,"14:55:08,00",58.376577679999997,114.818086699999990,1239.280000000000000,2016-09-15T08:55:08Z,60750.434999999998000
20372299.239107348,6475324.8320851158,60750137,113,80,09-15-16,"14:55:09,00",58.376542229999998,114.818057300000010,1238.800000000000000,2016-09-15T08:55:09Z,60750.137000000002000
20372297.151123483,6475320.5738931354,60749800,111,80,09-15-16,"14:55:10,00",58.376503419999999,114.818023999999990,1238.319999999999900,2016-09-15T08:55:10Z,60749.800000000003000
20372295.264832713,6475316.7572452873,60749147,96,80,09-15-16,"14:55:11,00",58.376468629999998,114.817993900000000,1237.829999999999900,2016-09-15T08:55:11Z,60749.146999999997000
20372293.036497056,6475312.5047239373,60748500,110,80,09-15-16,"14:55:12,00",58.376429829999999,114.817958200000010,1237.349999999999900,2016-09-15T08:55:12Z,60748.500000000000000
20372291.041878898,6475308.5979625937,60748586,104,80,09-15-16,"14:55:13,00",58.376394200000000,114.817926300000000,1236.869999999999900,2016-09-15T08:55:13Z,60748.586000000003000
20372288.744930185,6475304.2161414921,60748813,106,80,09-15-16,"14:55:14,00",58.376354220000003,114.817889500000010,1236.390000000000100,2016-09-15T08:55:14Z,60748.813000000002000
20372286.39190571,6475299.9108224884,60749630,131,80,09-15-16,"14:55:15,00",58.376314909999998,114.817851700000010,1235.910000000000100,2016-09-15T08:55:15Z,60749.629999999997000
20372283.987241086,6475295.4578178516,60749567,164,84,09-15-16,"14:55:16,00",58.376274260000002,114.817813100000000,1234.950000000000000,2016-09-15T08:55:16Z,60749.567000000003000
20372281.696650576,6475291.8136897264,60749976,125,80,09-15-16,"14:55:17,00",58.376240899999999,114.817775999999990,1234.470000000000000,2016-09-15T08:55:17Z,60749.976000000002000
20372278.236125819,6475288.9264760464,60750007,101,80,09-15-16,"14:55:18,00",58.376213989999997,114.817718500000000,1233.990000000000000,2016-09-15T08:55:18Z,60750.006999999998000
20372189.107010078,6475330.4346300112,60754570,98,80,09-15-16,"14:55:40,00",58.376560419999997,114.816173300000000,1235.430000000000100,2016-09-15T08:55:40Z,60754.570000000000000
20372190.097668752,6475334.6158257434,60754068,97,80,09-15-16,"14:55:41,00",58.376598219999998,114.816187900000000,1235.430000000000100,2016-09-15T08:55:41Z,60754.067999999999000
20372192.392265845,6475338.3812700445,60754582,102,80,09-15-16,"14:55:42,00",58.376632669999999,114.816225000000000,1235.430000000000100,2016-09-15T08:55:42Z,60754.582000000002000
20372195.21302855,6475341.4006495625,60756336,101,80,09-15-16,"14:55:43,00",58.376660579999999,114.816271500000000,1235.430000000000100,2016-09-15T08:55:43Z,60756.336000000003000
20372197.956304561,6475343.6567844087,60755832,105,80,09-15-16,"14:55:44,00",58.376681619999999,114.816317100000010,1235.430000000000100,2016-09-15T08:55:44Z,60755.832000000002000
20372200.091533586,6475345.3998643355,60755692,92,80,09-15-16,"14:55:45,00",58.376697880000002,114.816352600000000,1235.430000000000100,2016-09-15T08:55:45Z,60755.692000000003000
20372202.058365747,6475347.1863115234,60756512,113,80,09-15-16,"14:55:46,00",58.376714479999997,114.816385200000000,1235.910000000000100,2016-09-15T08:55:46Z,60756.512000000002000
20372203.081005894,6475348.3859044407,60758305,103,80,09-15-16,"14:55:47,00",58.376725540000002,114.816402000000000,1235.910000000000100,2016-09-15T08:55:47Z,60758.305000000000000
20372203.731170919,6475350.1961580291,60756998,116,80,09-15-16,"14:55:48,00",58.376741969999998,114.816412099999990,1236.390000000000100,2016-09-15T08:55:48Z,60756.998000000000000
20372203.746744234,6475352.8395957397,60757718,96,80,09-15-16,"14:55:49,00",58.376765689999999,114.816410899999990,1236.869999999999900,2016-09-15T08:55:49Z,60757.718000000001000
20372203.662253529,6475356.7291144561,60757813,100,80,09-15-16,"14:55:50,00",58.376800560000000,114.816407299999990,1237.829999999999900,2016-09-15T08:55:50Z,60757.813000000002000
20372203.900316518,6475361.8966916483,60754174,102,80,09-15-16,"14:55:51,00",58.376846989999997,114.816408499999990,1238.319999999999900,2016-09-15T08:55:51Z,60754.173999999999000
20372205.025343217,6475366.9708182439,60752845,109,80,09-15-16,"14:55:52,00",58.376892839999996,114.816424900000000,1239.280000000000000,2016-09-15T08:55:52Z,60752.845000000001000
20372207.739946909,6475372.8527229782,60752594,111,80,09-15-16,"14:55:53,00",58.376946400000001,114.816468000000000,1239.760000000000000,2016-09-15T08:55:53Z,60752.593999999997000
20372210.192757573,6475376.6230706479,60749943,93,80,09-15-16,"14:55:54,00",58.376980940000003,114.816507800000000,1240.240000000000000,2016-09-15T08:55:54Z,60749.942999999999000
20372213.351970747,6475380.5098139867,60747716,99,80,09-15-16,"14:55:55,00",58.377016730000001,114.816559600000010,1240.720000000000000,2016-09-15T08:55:55Z,60747.716000000000000
20372216.162284747,6475383.3891003812,60747903,101,80,09-15-16,"14:55:56,00",58.377043380000003,114.816605999999990,1241.680000000000100,2016-09-15T08:55:56Z,60747.902999999998000
20372218.66169095,6475386.2506170273,60747020,106,80,09-15-16,"14:55:57,00",58.377069779999999,114.816647100000000,1242.160000000000100,2016-09-15T08:55:57Z,60747.019999999997000
20372220.415263463,6475389.0438348912,60745006,95,80,09-15-16,"14:55:58,00",58.377095349999998,114.816675500000000,1243.119999999999900,2016-09-15T08:55:58Z,60745.006000000001000
20372221.576135162,6475391.9766788064,60745263,111,80,09-15-16,"14:55:59,00",58.377122000000000,114.816693700000000,1243.599999999999900,2016-09-15T08:55:59Z,60745.262999999999000
20372222.523093998,6475396.0757012079,60745527,117,80,09-15-16,"14:56:00,00",58.377159050000003,114.816707600000000,1244.559999999999900,2016-09-15T08:56:00Z,60745.527000000002000
20372222.939450644,6475399.3414751664,60744003,105,80,09-15-16,"14:56:01,00",58.377188470000000,114.816712900000000,1245.040000000000000,2016-09-15T08:56:01Z,60744.002999999997000
20372223.504724015,6475403.9477933701,60745126,125,80,09-15-16,"14:56:02,00",58.377229960000001,114.816720000000000,1245.530000000000000,2016-09-15T08:56:02Z,60745.125999999997000
20372224.321526837,6475409.0876637334,60747007,103,80,09-15-16,"14:56:03,00",58.377276309999999,114.816731100000000,1246.010000000000000,2016-09-15T08:56:03Z,60747.006999999998000
20372225.685258143,6475414.4817511085,60748027,103,80,09-15-16,"14:56:04,00",58.377325100000000,114.816751400000000,1246.010000000000000,2016-09-15T08:56:04Z,60748.027000000002000
20372228.142244723,6475420.7264893521,60749912,105,80,09-15-16,"14:56:05,00",58.377381839999998,114.816789900000000,1246.490000000000000,2016-09-15T08:56:05Z,60749.911999999997000
20372230.307302002,6475424.8327815393,60751878,94,80,09-15-16,"14:56:06,00",58.377419310000001,114.816824600000000,1246.970000000000000,2016-09-15T08:56:06Z,60751.877999999997000
20372233.217208516,6475429.1578862239,60753344,104,80,09-15-16,"14:56:07,00",58.377458959999998,114.816871900000000,1246.970000000000000,2016-09-15T08:56:07Z,60753.343999999997000
20372236.20932816,6475432.7691789949,60754517,102,80,09-15-16,"14:56:08,00",58.377492230000001,114.816920999999990,1247.450000000000000,2016-09-15T08:56:08Z,60754.517000000000000
20372238.892553277,6475436.0639100606,60755756,104,80,09-15-16,"14:56:09,00",58.377522569999996,114.816965000000000,1247.450000000000000,2016-09-15T08:56:09Z,60755.756000000001000
20372241.011952106,6475439.1250360617,60757423,109,80,09-15-16,"14:56:10,00",58.377550650000003,114.816999499999990,1247.930000000000100,2016-09-15T08:56:10Z,60757.423000000003000
20372242.883223783,6475442.8395985467,60757987,110,80,09-15-16,"14:56:11,00",58.377584519999999,114.817029400000000,1247.930000000000100,2016-09-15T08:56:11Z,60757.987000000001000
20372243.936260808,6475445.8784960043,60758570,104,80,09-15-16,"14:56:12,00",58.377612090000000,114.817045699999990,1247.930000000000100,2016-09-15T08:56:12Z,60758.570000000000000
20372245.248244889,6475450.0403543804,60758040,108,80,09-15-16,"14:56:13,00",58.377649810000001,114.817065799999990,1247.930000000000100,2016-09-15T08:56:13Z,60758.040000000001000
20372246.871535517,6475454.593380427,60757740,104,80,09-15-16,"14:56:14,00",58.377691130000002,114.817091000000000,1248.410000000000100,2016-09-15T08:56:14Z,60757.739999999998000
20372248.933717169,6475459.319420686,60756613,90,80,09-15-16,"14:56:15,00",58.377734130000000,114.817123600000000,1248.410000000000100,2016-09-15T08:56:15Z,60756.612999999998000
20372251.190752637,6475464.0959837195,60755204,93,80,09-15-16,"14:56:16,00",58.377777639999998,114.817159500000000,1248.410000000000100,2016-09-15T08:56:16Z,60755.203999999998000
20372254.116472345,6475469.81166784,60754025,96,80,09-15-16,"14:56:17,00",58.377829769999998,114.817206300000000,1248.890000000000100,2016-09-15T08:56:17Z,60754.025000000001000
20372256.098300278,6475473.3253544252,60753456,101,80,09-15-16,"14:56:18,00",58.377861869999997,114.817238200000010,1248.890000000000100,2016-09-15T08:56:18Z,60753.455999999998000
20372258.530052602,6475477.7128112605,60751819,99,80,09-15-16,"14:56:19,00",58.377901940000001,114.817277300000000,1248.890000000000100,2016-09-15T08:56:19Z,60751.819000000003000
20372260.701086491,6475482.0050697755,60751023,108,80,09-15-16,"14:56:20,00",58.377941079999999,114.817312000000000,1249.369999999999900,2016-09-15T08:56:20Z,60751.023000000001000
20372262.696359642,6475486.294116999,60749746,107,80,09-15-16,"14:56:21,00",58.377980139999998,114.817343700000000,1249.369999999999900,2016-09-15T08:56:21Z,60749.745999999999000
20372264.49619364,6475490.5148272393,60749090,107,80,09-15-16,"14:56:22,00",58.378018529999999,114.817372100000000,1249.849999999999900,2016-09-15T08:56:22Z,60749.089999999997000
